Address,District,Community,Area,RentPrice,Layer,Shape,Toward,Release_Date,Rent_Period,Is_lift,Is_parking,water_way,electricity_way,Subwayline_Number,Subway_Distance,Is_TV,Is_fridge,Is_washer,Is_air,Is_heater,Is_bed,Is_heating,Is_wifi,Is_closet,Is_gas,Is_img,Catch_time
杨浦,黄兴公园,浣纱六村,70,7000元/月 ,高楼层/7层,2室2厅,南,4天前,暂无数据,有,暂无数据,民水,民电,3,225,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/3fbbd0fa-fba4-4e3f-bb54-30050b238c58.jpg.780x439.jpg,2019-07-13 12:00:28
浦东,塘桥,宁阳小区,48,4200元/月 ,低楼层/6层,2室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,1,371,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/19bad7bf-1081-4882-829a-a1357ba60ca1.jpg.780x439.jpg,2019-07-13 12:00:33
徐汇,漕河泾,东方康洛,145,13500元/月 ,低楼层/11层,3室2厅,南,3天前,暂无数据,有,暂无数据,民水,民电,1,722,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/56ccc5a9-5480-470d-91e1-e4fd62d9ee91.jpg.780x439.jpg,2019-07-13 12:00:37
徐汇,华东理工,金塘小区,87,5900元/月 ,低楼层/6层,2室1厅,南,今天,暂无数据,无,暂无数据,民水,民电,1,960,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/08080d32-86b3-4861-b84e-5beb7ca8a72e.jpg.780x439.jpg,2019-07-13 12:00:42
普陀,真如,阳光西班牙,121,10000元/月 ,低楼层/11层,3室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,1,879,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/3ba50772-b824-426d-ba17-70c2326ef2b6.jpg.780x439.jpg,2019-07-13 12:00:47
徐汇,斜土路,江南新村(徐汇),42,5000元/月 ,中楼层/5层,2室0厅,南,5天前,暂无数据,无,暂无数据,民水,民电,6,40,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/96dbe494-a26a-43fc-b067-3c3b83a743f8.jpg.780x439.jpg,2019-07-13 12:00:51
浦东,北蔡,由由七村,32,3700元/月 ,低楼层/6层,1室0厅,南,6天前,暂无数据,无,暂无数据,民水,民电,2,3,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/96c4fb16-677d-4dc9-bcac-cec6c91cba89.png.780x439.jpg,2019-07-13 12:00:56
长宁,新华路,和平小区(长宁),38,7800元/月 (季付价),中楼层/7层,1室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,1,834,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/61bd8034-0bad-4ec4-83b4-1baf2f6282b6.jpg.780x439.jpg,2019-07-13 12:01:01
宝山,罗店,罗南一村,65,2700元/月 ,高楼层/6层,2室1厅,南,5天前,暂无数据,无,暂无数据,民水,民电,1,764,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/1d700748-65da-4214-941b-ceb592312637.jpg.780x439.jpg,2019-07-13 12:01:05
宝山,杨行,天馨花园(公寓),85,4800元/月 ,高楼层/6层,2室2厅,南/北,今天,暂无数据,无,暂无数据,民水,民电,2,648,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/9005d043-c21b-42ee-b207-b401062f5ddb.jpg.780x439.jpg,2019-07-13 12:01:10
浦东,南码头,临沂大楼,62,6000元/月 (季付价),高楼层/25层,2室1厅,南,5天前,1年以内,有,暂无数据,民水,民电,2,395,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/e0a1db63-a549-43b1-a259-75b87b9f8b05.jpg.780x439.jpg,2019-07-13 12:01:15
徐汇,徐家汇,乐山二村,47,5600元/月 ,低楼层/7层,2室0厅,南,2天前,暂无数据,无,暂无数据,民水,民电,4,665,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/091f33f0-b3af-47c1-85b8-81ada6656703.jpg.780x439.jpg,2019-07-13 12:01:19
浦东,联洋,第九城市(二期),76,8800元/月 ,中楼层/23层,1室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,1,931,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2130ebb7-fb68-4706-8be9-c04cdd7b4899.jpg.780x439.jpg,2019-07-13 12:01:24
长宁,古北,广场大厦,100,12000元/月 ,中楼层/20层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,1,723,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/d28910fe-df87-4af0-ad96-0b8ff464638f.jpg.780x439.jpg,2019-07-13 12:01:29
闵行,龙柏,紫藤居(公寓),61,6700元/月 ,高楼层/11层,1室1厅,南,今天,暂无数据,有,暂无数据,民水,民电,2,404,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/feaafd46-4e4b-4e67-a07c-1d348a1c448d.jpg.780x439.jpg,2019-07-13 12:01:33
徐汇,上海南站,光华园,76,5300元/月 ,低楼层/6层,2室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2ee563fc-c26e-4db1-a940-44b3882898ee.jpg.780x439.jpg,2019-07-13 12:01:38
闸北,大宁,明园森林都市,87,8500元/月 (季付价),中楼层/24层,2室2厅,南,2天前,1年以内,有,暂无数据,民水,民电,2,534,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/51bcc18f-86c2-44cf-9bef-22668c8a7a3e.jpg.780x439.jpg,2019-07-13 12:01:43
闸北,西藏北路,永兴小马路80号,42,4500元/月 ,中楼层/20层,1室0厅,东,6天前,暂无数据,有,暂无数据,民水,民电,2,436,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/ced73514-2a91-4295-8c5b-ad8bb29cbf30.png.780x439.jpg,2019-07-13 12:01:47
闸北,西藏北路,华侨城苏河湾(公寓),280,85000元/月 ,高楼层/43层,3室2厅,南,今天,暂无数据,有,暂无数据,民水,民电,5,367,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/6ab0ed4c-5114-40ef-a9e5-0ac6b3fb0790.jpg.780x439.jpg,2019-07-13 12:01:52
浦东,高行,东源名都,136,7500元/月 ,中楼层/18层,3室2厅,南,7天前,暂无数据,有,暂无数据,民水,民电,2,448,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/vradmin/1000000022203741/images/afe068cc-3eca-48bc-8424-467245873736.png.q_70.jpg,2019-07-13 12:01:57
浦东,潍坊,兴业嘉园,52,6500元/月 ,中楼层/17层,1室0厅,南,2天前,暂无数据,有,暂无数据,民水,民电,2,92,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/fe50bf09-ff28-4971-8adb-dbe36f5ca892.png.780x439.jpg,2019-07-13 12:02:01
浦东,康桥,绿地康桥新苑,82,4300元/月 ,低楼层/6层,2室2厅,南,5天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/31dba025-24bc-4024-891f-88131db5e981.jpg.780x439.jpg,2019-07-13 12:02:06
闵行,春申,春申景城MIDTOWN,109,8500元/月 ,中楼层/14层,2室2厅,南,5天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/d3acdab8-0836-4546-bbe8-09387d8be75a.jpg.780x439.jpg,2019-07-13 12:02:11
徐汇,上海南站,光华园,41,3700元/月 ,中楼层/6层,1室1厅,南,今天,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/ffe0233b-16f2-4b92-9eeb-8e3cf5c462ad.jpg.780x439.jpg,2019-07-13 12:02:15
闸北,闸北公园,和安小区,44,4500元/月 (季付价),高楼层/6层,1室1厅,南,5天前,1~2年,无,暂无数据,民水,民电,2,717,1,1,0,1,1,1,0,1,1,0,http://vrlab-image.ljcdn.com/release/auto3dhd/356ce68de2002421f78c91179cc4a4c6/screenshot/1562556353_8/pc0_DVPSarB7U.jpg.q_70.jpg,2019-07-13 12:02:20
浦东,三林,杉林新月环林东路799弄,77,5100元/月 ,中楼层/16层,2室1厅,南,1天前,暂无数据,有,暂无数据,民水,民电,2,682,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/13604961-559b-4cde-af17-3e4d2dce3492.jpg.780x439.jpg,2019-07-13 12:02:25
普陀,甘泉宜川,龚家宅,25,3600元/月 ,中楼层/6层,1室0厅,北,2天前,暂无数据,无,暂无数据,民水,民电,1,802,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0a6a5ba5-ffa2-45f7-a49d-09da6a42350b.jpg.780x439.jpg,2019-07-13 12:02:29
闵行,龙柏,龙柏四村,100,7500元/月 (季付价),高楼层/6层,2室2厅,南,2天前,1年以内,无,暂无数据,民水,民电,8,68,0,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/84cc4da2-8016-4f49-a7c6-7af179553f58.jpg.780x439.jpg,2019-07-13 12:02:34
宝山,淞南,长江路68弄,56,4000元/月 ,低楼层/7层,2室1厅,南,今天,暂无数据,无,暂无数据,民水,民电,2,942,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/9e196f67-4fda-4c68-9ccb-7c668fdcf54d.jpg.780x439.jpg,2019-07-13 12:02:39
浦东,世博,齐二小区,73,6000元/月 ,中楼层/6层,2室1厅,南,5天前,暂无数据,无,暂无数据,民水,民电,2,722,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/81ecdb25-4e21-4f89-a763-c0de38c1814a.jpg.780x439.jpg,2019-07-13 12:03:01
虹口,北外滩,唐山路575弄,31,5000元/月 (季付价),高楼层/6层,1室1厅,南,6天前,2~3年,无,暂无数据,民水,民电,4,345,0,1,1,1,1,1,1,0,1,1,https://image1.ljcdn.com/310000-inspection/de3d66fa-3dbf-4f5a-95c1-38fd32a3305e.jpg.780x439.jpg,2019-07-13 12:03:06
浦东,唐镇,虹盛小区,51,3600元/月 ,高楼层/6层,2室1厅,南/北,5天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/5ae75cf6-f32a-4a14-828f-d057120e1eac.jpg.780x439.jpg,2019-07-13 12:03:11
虹口,临平路,瑞虹新城铭庭,89,16000元/月 ,低楼层/33层,2室2厅,南,5天前,暂无数据,有,暂无数据,民水,民电,3,365,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0065ed98-280b-4360-a788-1675783b1f7f.jpg.780x439.jpg,2019-07-13 12:03:15
浦东,源深,香榭丽花园,161,15000元/月 ,中楼层/19层,3室2厅,南,2天前,暂无数据,有,暂无数据,民水,民电,4,533,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/32a67501-6c27-4c88-84f1-e36d9925d380.jpg.780x439.jpg,2019-07-13 12:03:20
浦东,金杨,上海未来,135,12000元/月 ,中楼层/8层,3室2厅,南,今天,暂无数据,有,暂无数据,民水,民电,3,353,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/27305072-ce5f-4a36-a168-17dd471e0df7.jpg.780x439.jpg,2019-07-13 12:03:24
徐汇,建国西路,新家坡美树馆,103,20000元/月 (季付价),中楼层/37层,1室2厅,西南,1天前,1~2年,有,暂无数据,民水,民电,5,164,1,1,1,1,1,1,1,0,1,1,https://image1.ljcdn.com/310000-inspection/0d42257a-5b3f-489c-abcb-5a773bda7044.jpg.780x439.jpg,2019-07-13 12:03:29
普陀,桃浦,联星丽景苑,98,7300元/月 ,中楼层/18层,3室1厅,南,1天前,暂无数据,有,暂无数据,暂无数据,暂无数据,1,198,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a601b6c6-720f-4cfa-b9ae-a2cb5288d937.jpg.780x439.jpg,2019-07-13 12:03:34
闵行,航华,小桥里,66,4500元/月 ,低楼层/6层,1室1厅,南,4天前,暂无数据,无,暂无数据,民水,民电,1,721,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/d8fefe30-c321-4430-a913-abaaffff0f7a.jpg.780x439.jpg,2019-07-13 12:03:38
闵行,颛桥,众众德尚世嘉,81,5000元/月 (季付价),中楼层/6层,2室2厅,南,2天前,2~3年,有,免费使用,民水,民电,1,563,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/80a15543-ee3a-466b-bf79-467df69a2b32.jpg.780x439.jpg,2019-07-13 12:03:43
浦东,碧云,罗山花苑,122,11000元/月 ,高楼层/5层,3室2厅,南,1天前,暂无数据,无,暂无数据,民水,民电,1,825,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/4a974123-4797-4e0d-92e3-20e6dedccee8.jpg.780x439.jpg,2019-07-13 12:03:48
浦东,源深,梅园五街坊,53,7500元/月 ,高楼层/6层,2室1厅,南,今天,暂无数据,无,暂无数据,民水,民电,3,335,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/4857f13c-6f2c-4031-a76f-f76e90e745ab.jpg.780x439.jpg,2019-07-13 12:03:52
长宁,新华路,香花桥小区,53,8000元/月 (季付价),低楼层/6层,1室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,1,895,1,1,1,0,1,1,1,0,1,0,https://image1.ljcdn.com/310000-inspection/01b12173-59b7-4140-947b-8b07f2a6094e.jpg.780x439.jpg,2019-07-13 12:03:57
普陀,真光,真光七街坊,56,4800元/月 (季付价),中楼层/6层,2室1厅,南,今天,2~3年,无,暂无数据,民水,民电,0,0,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/9125e1fd-ba12-4122-8359-3f04f55a956d.jpg.780x439.jpg,2019-07-13 12:04:02
静安,江宁路,句容小区,50,7200元/月 (季付价),高楼层/7层,2室0厅,南,1天前,1年以内,无,暂无数据,民水,民电,1,1003,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/hdic-frame/e69b4827-d53a-4f65-b7bf-2262cc3651b7.png.780x439.jpg,2019-07-13 12:04:06
浦东,陆家嘴,乳山四村,32,5200元/月 ,高楼层/6层,1室0厅,南,今天,暂无数据,无,暂无数据,民水,民电,4,479,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/prod-5ee82b60-1522-4be8-a165-0e58f137587a.png.780x439.jpg,2019-07-13 12:04:11
浦东,三林,金谊河畔,102,7500元/月 ,低楼层/13层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,2,496,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/5552bb35-44f1-431f-a90c-dfc2cee1b784.jpg.780x439.jpg,2019-07-13 12:04:16
宝山,顾村,丰水宝邸(西苑),73,3500元/月 ,高楼层/14层,2室2厅,南,7天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/5da24432-543b-4416-8376-730cc66c9601.jpg.780x439.jpg,2019-07-13 12:04:20
浦东,陆家嘴,乳山四村,55,7200元/月 ,高楼层/6层,2室1厅,南,今天,暂无数据,无,暂无数据,民水,民电,4,479,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/c818314e-ba32-4e00-a1b5-73c400b7dafe.jpg.780x439.jpg,2019-07-13 12:04:25
杨浦,东外滩,永安小区(杨浦),64,6500元/月 ,中楼层/7层,2室1厅,南,6天前,暂无数据,有,暂无数据,民水,民电,1,775,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/e3d969e1-a7d1-4e7c-8210-546487431b14.jpg.780x439.jpg,2019-07-13 12:04:30
浦东,张江,广兰名苑,127,8500元/月 ,高楼层/11层,3室2厅,南,今天,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/4d827654-9fdf-44cf-95d7-541aa6c67221.jpg.780x439.jpg,2019-07-13 12:04:34
闵行,颛桥,金榜家园,145,7000元/月 ,中楼层/6层,4室2厅,南,1天前,暂无数据,无,暂无数据,民水,民电,1,612,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/3789f4d3-e46a-415d-ba0b-f2a077785650.jpg.780x439.jpg,2019-07-13 12:04:39
黄浦,五里桥,华电公寓,100,9500元/月 ,中楼层/20层,2室2厅,南,4天前,暂无数据,有,暂无数据,民水,民电,4,515,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a409877e-1feb-47b2-bc87-d8c1f48d858e.jpg.780x439.jpg,2019-07-13 12:04:44
