Address,District,Community,Area,RentPrice,Layer,Shape,Toward,Release_Date,Rent_Period,Is_lift,Is_parking,water_way,electricity_way,Subwayline_Number,Subway_Distance,Is_TV,Is_fridge,Is_washer,Is_air,Is_heater,Is_bed,Is_heating,Is_wifi,Is_closet,Is_gas,Is_img,Catch_time
松江,松江大学城,三湘四季花城,58,4000元/月 ,中楼层/14层,1室1厅,南,3天前,暂无数据,有,暂无数据,民水,民电,1,177,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0f8b3b21-83e0-423f-b22f-b5b8873f1ea0.jpg.780x439.jpg,2019-07-13 15:19:01
宝山,顾村,中国铁建青秀城,91,3500元/月 ,高楼层/11层,3室1厅,南,2天前,暂无数据,有,暂无数据,民水,民电,4,648,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/ad1618cb-8f60-43fe-a743-366955049080.jpg.780x439.jpg,2019-07-13 15:19:05
长宁,中山公园,新风小区,35,5000元/月 ,高楼层/6层,1室1厅,南,6天前,暂无数据,无,暂无数据,民水,民电,1,398,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/prod-e9f28395-2ffa-4802-af02-dc1d1388f07d.png.780x439.jpg,2019-07-13 15:19:10
虹口,鲁迅公园,振大公寓,110,8000元/月 (季付价),高楼层/7层,3室2厅,南,9天前,1年以内,无,暂无数据,民水,民电,2,732,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/b2c4aafa-d47e-4f10-a196-85036c7d33e4.jpg.780x439.jpg,2019-07-13 15:19:15
普陀,桃浦,安居锦竹苑,56,3700元/月 ,高楼层/21层,1室1厅,南,今天,暂无数据,有,暂无数据,民水,民电,1,1175,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/f3ba7e0d-94dc-48ab-8f26-4d5e75dc723e.jpg.780x439.jpg,2019-07-13 15:19:37
虹口,临平路,天宝路849弄,80,7300元/月 ,低楼层/6层,2室2厅,西,1个月前,暂无数据,无,暂无数据,民水,民电,3,546,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/6ba51558-f7e0-4770-9d5f-a1d4186ca053.jpg.780x439.jpg,2019-07-13 15:19:42
杨浦,控江路,控江路764弄,33,4000元/月 ,中楼层/5层,1室1厅,南,15天前,暂无数据,无,暂无数据,民水,民电,3,511,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0d8a50ab-bdad-4e7e-96f2-fd4ae9aa8df3.jpg.780x439.jpg,2019-07-13 15:19:47
静安,南京西路,德义大楼,42,6500元/月 (季付价),中楼层/15层,1室0厅,东,1个月前,1年以内,有,暂无数据,民水,民电,6,92,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/hdic-frame/prod-d1bdb48c-3901-464d-9656-88700735587e.png.780x439.jpg,2019-07-13 15:19:51
宝山,上大,上大聚丰园,113,5100元/月 ,中楼层/11层,2室2厅,南,5天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/3654f604-a929-4acd-9eb2-17c89ea968a9.jpg.780x439.jpg,2019-07-13 15:19:56
徐汇,万体馆,漕溪四村,35,4600元/月 (季付价),低楼层/6层,1室1厅,南,5天前,1年以内,无,暂无数据,民水,民电,4,202,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/b2965cc6-54df-4704-9422-8347880266b8.jpg.780x439.jpg,2019-07-13 15:20:01
闸北,西藏北路,绿地海悦,57,5800元/月 ,高楼层/29层,1室1厅,西南,23天前,暂无数据,有,暂无数据,商水,商电,5,576,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg,2019-07-13 15:20:05
静安,江宁路,句容小区,60,7000元/月 (季付价),中楼层/6层,2室1厅,南,16天前,1~2年,无,暂无数据,民水,民电,1,1003,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/hdic-frame/e38faa16-2aaf-4214-8db9-a147e32d2897.png.780x439.jpg,2019-07-13 15:20:10
杨浦,五角场,政本路350弄,41,4200元/月 ,高楼层/6层,1室1厅,南,9天前,暂无数据,无,暂无数据,民水,民电,2,929,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/100f5b3f-59fe-4fac-955a-a2a210657027.jpg.780x439.jpg,2019-07-13 15:20:15
浦东,金桥,证大家园(三期),108,7500元/月 ,低楼层/8层,2室2厅,南,1个月前,暂无数据,有,暂无数据,民水,民电,3,135,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a1e6780e-1c87-4ae9-9c30-f10b7f64b898.jpg.780x439.jpg,2019-07-13 15:20:19
宝山,淞宝,宝山三村,106,4800元/月 ,高楼层/6层,2室2厅,南/北,2个月前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/04b98f63-e741-42d3-858e-1bc848068bd8.jpg.780x439.jpg,2019-07-13 15:20:24
浦东,临港新城,海汇长风苑,64,1000元/月 ,中楼层/4层,1室1厅,南/北,27天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b8cd4588-8332-4d78-ab33-2a2b76b177f0.jpg.780x439.jpg,2019-07-13 15:20:29
松江,九亭,奥林匹克花园,125,6600元/月 ,中楼层/12层,3室2厅,南,2天前,暂无数据,有,暂无数据,民水,民电,2,1086,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/13ae9f22-232c-434f-9459-ada8eee2f819.jpg.780x439.jpg,2019-07-13 15:20:33
浦东,周浦,绿地东上海,89,5000元/月 ,低楼层/21层,2室2厅,南,2天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0085b55e-510e-4327-bba8-d3f1cd5497ea.jpg.780x439.jpg,2019-07-13 15:20:38
闵行,浦江,景舒苑六村,94,4500元/月 ,高楼层/6层,3室2厅,南,今天,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/855cec7c-9160-443e-bf09-64f52c7b9fd1.jpg.780x439.jpg,2019-07-13 15:20:43
普陀,光新,太浜巷小区,40,4700元/月 ,高楼层/6层,1室1厅,南,16天前,暂无数据,无,暂无数据,民水,民电,2,462,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/vradmin/1000000022193432/images/4c58bb52-93e3-48cd-bd07-0e987ff8f28e.png.q_70.jpg,2019-07-13 15:20:47
虹口,曲阳,密云路471弄,34,5000元/月 (季付价),中楼层/6层,1室1厅,南,6天前,1~2年,无,暂无数据,民水,民电,3,926,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/30d633d8-f27c-4efa-8aef-7d3861de7209.jpg.780x439.jpg,2019-07-13 15:20:52
闵行,莘庄,柏林春天,65,5000元/月 ,高楼层/11层,1室2厅,南,27天前,暂无数据,有,暂无数据,民水,民电,1,1097,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/prod-267c04cf-a933-4242-a78f-fd7bd60860f4.jpg.780x439.jpg,2019-07-13 15:20:57
浦东,陆家嘴,瑞苑公寓,81,15000元/月 ,中楼层/40层,1室1厅,北,8个月前,暂无数据,有,暂无数据,民水,民电,3,922,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/shfdfs-image/20161223/3e5fd4a5-5a47-47fa-a3b1-ae260057c8b9.jpg.780x439.jpg,2019-07-13 15:21:02
嘉定,江桥,江桥佳苑,68,4600元/月 ,中楼层/18层,2室1厅,南/北,1个月前,暂无数据,暂无数据,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/de745972-77c7-46bc-83ef-1dd0ae52e778.jpg.780x439.jpg,2019-07-13 15:21:06
普陀,武宁,绿地世纪城(一期),107,9500元/月 (季付价),低楼层/15层,2室2厅,南,2个月前,1年以内,有,暂无数据,民水,民电,3,466,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/09baecc2-5805-430d-935c-6c46d0740395.jpg.780x439.jpg,2019-07-13 15:21:11
闵行,颛桥,都市富苑,100,3600元/月 ,中楼层/8层,2室1厅,南/北,13天前,暂无数据,有,暂无数据,民水,民电,1,949,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/19120d20b0c773b96787bc7f8a3a3ef2/screenshot/1555830146_1/pc0_yUtuLQK09.jpg.q_70.jpg,2019-07-13 15:21:16
徐汇,华泾,华欣家园,41,3200元/月 ,中楼层/7层,1室1厅,南,1个月前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/d98bcfc0-ccfd-486a-9e68-f873e3c90d35.jpg.780x439.jpg,2019-07-13 15:21:20
